"text";"created";"screenName"
"@ofutebolnews Agora a gente entende que eles não querem uma revolução no Futebol como pedem como santo dia nos noti… https://t.co/6Lhu6n6yQo";2019-12-17 23:41:54;"Renatito01"
"Olhei o vídeo dos últimos 10 minutos da final do Inter e Barça, chorei aqui na parada, que dia, que momento. Ser co… https://t.co/LpdUfBiac0";2019-12-17 23:41:46;"giovannidonatti"
"@cesarspo @linnequer @futebol_info O cincunn ainda dói <U+0001F602>
O desespero é tanto que o cara está aqui desde cedo passan… https://t.co/O8pojYlb5D";2019-12-17 23:41:45;"Nanda_Nazare"
"@futebol_info @poetafratello Já tá chorando kkkk";2019-12-17 23:41:34;"Flanatica81"
"@futebol_info Outro patamar <U+26AB><U+FE0F><U+0001F534><U+0001F4AA>";2019-12-17 23:41:31;"gabrieluiz_crf"
"@futebol_info Ele ta errado? 8 times brasileiros ir pra Libertadores é um crime! O Brasileirão tem que voltar a ser… https://t.co/SGfAUc89Rs";2019-12-17 23:41:26;"Kerplunk0"
"@futebol_info KKKKKKKKKKKKKKKKKKKKKKK MEU DEUS COMO ESSE CARA É PRESIDENTE DO CORINTHIANS???";2019-12-17 23:41:14;"1903bernardo"
"@SaoPauloFC @LibertadoresBR VC tem q começar a se valorizar mais e se auto nomear como o maior campeão internaciona… https://t.co/dPBXIrM0Q7";2019-12-17 23:41:08;"jonathangoess_"
"@matthpatser @KLEYSON_SAFADEX @desolaoficial ta entao eu falei \"ganhou coisa\" e AUTOMATICAMENTE eu nao sei de futeb… https://t.co/ZJGAougiMx";2019-12-17 23:40:57;"a_palestrina_"
"meu sonho é ter um filho jogador de futebol";2019-12-17 23:40:48;"borsafadao"
"<U+26BD><U+FE0F>  \"A diferença entre o céu e o inferno no futebol é um gol, um não 3 kkkkkkkk #FlamengoCampeao";2019-12-17 23:40:36;"LMichelleDuarte"
"@ofutebolnews E a gente fica chocado com o grande desconhecimento por parte da mídia em relação ao nosso projeto. D… https://t.co/fPvbN4sfOD";2019-12-17 23:40:30;"Renatito01"
"@futebol_info Mas é um belo de um cagão! <U+0001F602><U+0001F602><U+0001F602>";2019-12-17 23:40:08;"ViniCRF1287"
"@WanderSFC Eh bom p cacete no vestiário....rigidoo...e mtooo conhecedor de futebol.....bom de mata mata .....seria… https://t.co/54ggfb8y2n";2019-12-17 23:39:57;"FilipedosReisM"
"@Nanda_Nazare @mister_ofc @futebol_info FAX NÃO  VALE";2019-12-17 23:39:54;"RestritoAdriano"
"@futebol_info Kkkkkkkkkk q pena";2019-12-17 23:39:44;"leo_rmcrf"
"Agora estou no @SuperesportesMG! Minha primeira matéria fala sobre a possível punição das duas torcidas organizadas… https://t.co/TRCIvxMX1H";2019-12-17 23:39:40;"matheusesouza"
"O bagulho agora é focar no meu futebol sozinho <U+0001F64F><U+0001F3FB>
#TercaDetremuraSDV";2019-12-17 23:39:40;"Eduarddo03"
"@allanterna @Wil_p14 @futebol_info E pras familias dos 10 meninos  que foram queimados tbm foram";2019-12-17 23:39:22;"RestritoAdriano"
"@FoxSportsBrasil Aaaaaaaaaaaaah pelo amor de Deus né, a mídia como sempre tentando exaltar o Flamengo, comparar Bru… https://t.co/Oaxz0FJYio";2019-12-17 23:39:18;"Vinnysanntos_"
"Vontade de socar a porrada nesses engravatados da @LibertadoresBR que não entendem NADA de futebol, de paixão, só l… https://t.co/6PyD19SgF2";2019-12-17 23:39:10;"joaocarlos537"
"Pqp !!! O Flamengo pra conquistar o mundo e a “flapress” fazendo materia “do Vasco”,falando mal do Vasco... pqp !!!… https://t.co/yqo96AwHLw";2019-12-17 23:39:02;"Bruninho_79"
"@_thlslft claro voce bloqueia tudo que aparece de futebol parece eu com qpoper";2019-12-17 23:38:56;"sccpmksslvr"
"@daniellabp10 Passadora de pano!

Kkkkk... <U+270B><U+0001F610> Zoando, parei.

Eu confio no Rui Costa e cobrarei dele, se não aconte… https://t.co/n1mIosJDix";2019-12-17 23:38:56;"RodrigoRaynner"
"@_brabotemnome @Barreto06_ @vitorreiss @CFD_Oficial Eu fico bolado pq os cara ficaram anos e anos vendo futebol de… https://t.co/epacxN9jsK";2019-12-17 23:38:56;"_limamt"
"@GabsViana10 @luisaaalves @futebol_info ENTAO PAGUE A SERIE B
<U+0001F602><U+0001F602><U+0001F602><U+0001F601><U+0001F601><U+0001F602><U+0001F602><U+0001F602><U+0001F602> https://t.co/jHwjGcarfR";2019-12-17 23:38:37;"RestritoAdriano"
"fui feito pra amar futebol e sertanejo mesmo, tem nem como";2019-12-17 23:38:36;"omar_neto1"
"@brunasilvveira hahahaha guria nada solta mais seretonina pra mim do que ver um jogo no estádio (ou ver qualquer jo… https://t.co/Ew8YTYIiJt";2019-12-17 23:38:35;"reis_thayse"
"sorte de quem gosta de futebol e me segue

sempre deixo essas pessoas bem informadas sobre tudo <U+0001F609>";2019-12-17 23:38:17;"Vitor_Moreto"
"Viva o futebol arte e o viado não volta pro jogo. https://t.co/XMRYf1C0L1";2019-12-17 23:38:11;"davidsouza11"
"@JesseKeyboard @IngridCRF81 @futebol_info PAGUE  SEUS 6 REBAIXAMENTOS";2019-12-17 23:37:54;"RestritoAdriano"
"@ocorinthians77 23 anos, uma temporada, não fez base e jogava na varzea. Goiás e empresário não deve entender de futebol";2019-12-17 23:37:45;"bedtico"
"Deus me livre de assistir transmissão por Galvão Bueno.
Cruz Credo!!!
SporTV e outro Patamar...
<U+0001F601><U+0001F601><U+0001F601><U+0001F601> https://t.co/DBI1idXTlW";2019-12-17 23:37:43;"meire39"
"Só queria pegar esse futebol com os mlq hoje";2019-12-17 23:37:37;"Odilonsilva20"
"@gleibsonjrscr @dialoguismo @raikkonenCRF @globoesportecom @CBF_Futebol agora só fala : porque uma matéria feira po… https://t.co/oGkNTCWqup";2019-12-17 23:37:23;"Lawllil"
"Só eu que nunca vi Futebol neste cara? 

É bom jogador, mas nem perto de ser craque. https://t.co/uVts9kgrJi";2019-12-17 23:37:20;"brayan_mello"
"@mister_ofc @Nanda_Nazare @futebol_info Flamengo tbm nao https://t.co/2cqu7id8CD";2019-12-17 23:37:20;"RestritoAdriano"
"@Atletico @CleitonSchweng1 @CBF_Futebol Guga hoje comemorou mais 3";2019-12-17 23:37:19;"Carlos_Ibere"
"Ministério Público pede banimento de organizadas do Cruzeiro dos estádios por um ano - 
Acho que é uma decisão acer… https://t.co/xU3mkMzwJs";2019-12-17 23:37:19;"alexandrbarroso"
"@futebol_info Não tem que ter sorte, tem que ter competência";2019-12-17 23:37:14;"xrocha"
"Palmeiras acerta empréstimo de Antônio Carlos ao Orlando City | palmeiras | Globoesporte https://t.co/Xn6RqWf0la";2019-12-17 23:37:13;"RodFerreiraBFR"
"@HithuOne @Grandehomem19 @Osandrobarboza @Miltonneves Até pq o PSG tá cheio de brasileiros, sejam jogadores, comiss… https://t.co/VeVbsiuXnx";2019-12-17 23:37:07;"JuliaCorraLuiz2"
"@PabloWSC @futebol_info Fala o da final aí, Pablo";2019-12-17 23:37:01;"JoaoCRF7"
"@diogolemosrj @WandersonFla02 O melhor lateral direito da história do futebol é muito rubro-negro !!!";2019-12-17 23:37:00;"Mauriciofla1895"
"@fsmcruz @alexcarmo72 Alex o @fsmcruz odeia bozonazi assim como a gente, portanto ele tinha que fazer a portabilida… https://t.co/Z8lmtpMEPU";2019-12-17 23:36:59;"carnalfenas2018"
"@_victorcarpi Ainda bem que o futebol é bonito, porque a cara...";2019-12-17 23:36:40;"FavoritoB17"
"@futebol_info Zerou";2019-12-17 23:36:33;"juliobonaud"
"Galiotte explica divergências com Sampaoli e projeta 2020 com Luxemburgo https://t.co/FOA4VxphtY via @UOLEsporte @UOL";2019-12-17 23:36:28;"LaercioPimentel"
"@galvaobueno @futebol_info Brabo demais <U+0001F534><U+26AB><U+2764><U+2764>";2019-12-17 23:36:27;"branquelacamps"
"@futebol_info Cagao kkkkkkkkk";2019-12-17 23:36:10;"gviana95"
"@essediafoilouco De amargar é querer matar a essência do futebol brasileiro que são as rivalidade com esse papinho… https://t.co/RlzPGEUvH8";2019-12-17 23:35:55;"mvinicius_FFC"
"Futebol rendeu";2019-12-17 23:35:50;"Icaro29TJ"
"É hoje que a conmebol vai sortear um time pra confirmar que o cruzeiro está na série B do campeonato brasileiro de futebol?";2019-12-17 23:35:44;"sauIoreis"
"Sempre me questiono se funkeiros realmente entendem de futebol ou apenas acham as camisetas bonitas, pois eles têm… https://t.co/IQVd7nK149";2019-12-17 23:35:27;"RortSEP"
"@essediafoilouco Isso é reflexo do futebol lixo br, quando batiamos de frente com a europa quase n existia essa his… https://t.co/oGlK1MRsCe";2019-12-17 23:35:26;"Viniciugomessp"
"@futebol_info Eu já tirei meu print";2019-12-17 23:35:26;"mitohvs"
"NUNCA será só futebol <U+2764><U+FE0F> https://t.co/5MfOdffWLH";2019-12-17 23:35:24;"frrrch"
"@gunnior @gleibsonjrscr @Danillorafa1 @globoesportecom @CBF_Futebol Mas so devia o Ronaldinho? Tem ctz? O que o car… https://t.co/ngR0L2MkQH";2019-12-17 23:35:22;"erickgehh"
"@futebol_info Que dó que dó que dó";2019-12-17 23:35:19;"tinocoadv"
"@JoaoCunha217 Ownnn que lindo!!! Muito mais que só futebol!!! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>";2019-12-17 23:35:17;"RANGEL_LUH"
"@futebol_info \"Tenho cinco champions\" https://t.co/XGfKnmZP2p";2019-12-17 23:35:11;"RestritoAdriano"
"Miguelzinho é brabo. Craque do futebol e da música! Sou fã <U+0001F44F><U+0001F3FC><U+0001F534><U+26AB> https://t.co/0ntRolzZWY";2019-12-17 23:35:02;"BragaKauer"
"Amanda Nunes leva mais de R$ 1 milhão por vitória no UFC 245: https://t.co/ibW5toUTsG";2019-12-17 23:35:02;"tribuna_futebol"
"@Gui_Vinagre @guiguerra19 @faris_joao vamo para com a palhaçada aí gnt, não interessa se acompanha ou não futebol,… https://t.co/PR96hLVZvN";2019-12-17 23:35:02;"marianafara_"
"@PacoB0800 @Geguarino Se for para o Pedro Juan Caballero Futebol Club fica aqui por perto, viajo 150 Km para incentivar o Borja.";2019-12-17 23:34:53;"casottiapoiador"
"@galvaobueno @futebol_info Você é um monstro sagrado!";2019-12-17 23:34:42;"Otavio_Henriq29"
"Preciso de um futebol, séculos sem jogar mané kkkk";2019-12-17 23:34:29;"BrunoelCosta"
"@futebol_info E tá errado??? Cristiano Ronaldo tem campeonato carioca ??";2019-12-17 23:34:28;"givaldolider"
"@Math_Assumpcao7 @FoxSportsBrasil Verdade na moral futebol no brasil é defasado olha técnico mister Marquito fez aq… https://t.co/KWMyzdQOpv";2019-12-17 23:34:26;"JosdeFreitasju1"
"Se eu dependesse de futebol pra sobreviver eu tava passando fome";2019-12-17 23:34:24;"italom06"
"@silvajunior No futebol <U+0001F1E7><U+0001F1F7>? <U+0001F914>";2019-12-17 23:34:24;"VanderCRF_"
"@Brayantmenna @fegrigolato @lbertozzi @EuclidesFla @Brhenocrvg @gabrieltussini A questão não é babar ovo. E sim rec… https://t.co/hR6AB9tNZJ";2019-12-17 23:34:16;"JMSaraiva99"
"O gol do Al Hilal hoje, do River Plate, do Santos, simbolizam o calcanhar de aquiles do 4.4.2 linha pressao alta. É… https://t.co/YdqTEuUroN";2019-12-17 23:34:05;"GuiasdeJogo"
"@LC144HZ @luis071218 @futebol_info ???????????????? Sou o maior campeão da década e tu ta pedindo pra irmos ganhar… https://t.co/oK5tKTCwd0";2019-12-17 23:34:02;"Lauanb12"
"@futebol_info Kkkkkkkkk drogas";2019-12-17 23:34:01;"99crf87"
"Fiz 7 gols no futebolzinho ali no TJ kkkkk maior saudades que tava de jogar um futebol";2019-12-17 23:33:56;"ptrelikia10"
"@FoxSportsBrasil Ele vive uma excelente temporada, agora aí já é demais. As bolas de ouro que recebeu ao longo de d… https://t.co/PGRNLp9Htf";2019-12-17 23:33:53;"marcaocop"
"@futebol_info Mal subiu e já caiu de novo";2019-12-17 23:33:33;"isacrf_"
"@gugachacra E o que tem a ver , futebol com política? Tinha quer ser Globo mesmo.";2019-12-17 23:33:31;"antonio_fiuza"
"Mano, tô emocionado e não canso de dizer que não é só futebol https://t.co/KXooW2qHF2";2019-12-17 23:33:25;"LH_Oriori"
"Futebol de sabão não é de Deus, caraaaaaa";2019-12-17 23:33:23;"GabrielafbGby"
"@eng_camilo @g1 eu lembro disso e que isso muda ? o que o Neymar fez para combater o racismo no futebol ?";2019-12-17 23:33:21;"ClaudemirFVSPFC"
"Cite o melhor jogador em atividade no futebol brasileiro pra cada posição!

GOL: Diego Alves 
ZAG: Rodrigo Caio 
LA… https://t.co/v0cf8gAaih";2019-12-17 23:33:07;"palermofelippe"
"@FoxSportsBrasil Honestamente,não. Mas futebol é jogado e lambari é pescado,como se diz.";2019-12-17 23:33:01;"zichia_jose"
"@Macedo_FRoberto @futebol_info Ou tomar vergonha na cara e classificar pra fase de grupos <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F923>";2019-12-17 23:32:46;"bock_lima"
"@tiago_moraes99 A mídia esportiva da Globo é muito despreparada. Salvam-se um ou outro. Parece que chegam lá por fa… https://t.co/YwAWlkMIW2";2019-12-17 23:32:46;"davipereiraos"
"@galvaobueno @futebol_info Bom vê-lo recuperado novamente, em tão pouco tempo!";2019-12-17 23:32:44;"juniojuca"
"Na falta de um time decente de futebol, temos um time decente de Basquete. VAMOS SÃO PAULO!";2019-12-17 23:32:40;"OGusTavito"
"@futebol_info Olha o medo do cara kkkkk";2019-12-17 23:32:24;"JOTTAR10"
"@Galo_USA Vejo como prioridade é mudar o diretor de futebol, feito isso tudo de resolve";2019-12-17 23:32:23;"mariogalo13"
"@futebol_info Esforço? pode levar de graça amigo, quer o Rodinei tbm?";2019-12-17 23:32:17;"Gabriel_Dobbs"
"Repitam comigo: Não se mistura futebol com política... De novo... Não se mistura futebol com política.";2019-12-17 23:32:17;"marina_teodoro"
"@thaynads_ Kkkkkkkk não sabe nem o que é futebol";2019-12-17 23:32:13;"loan_adrian"
"Quando ouço Tupi/rádio globo, da até uma vontade de ter um programa assim na rádio, só pra falar de futebol";2019-12-17 23:32:10;"Gb1895"
"A Champions pode até ser legal, mas a libertadores é uma emoção do caralho, futebol sul americano é fera demais";2019-12-17 23:32:04;"rodhriguez_"
"O Palmeiras terá muitas mudanças em 2020. Após um ano de 2019 sem títulos, o Alviverde passará por uma grande refor… https://t.co/8C3scEOkFr";2019-12-17 23:31:52;"Sepcavalinho"
"Neymar precisa aprender jogar  futebol com o professor Gabi https://t.co/sMvRSmSt1v Discover no Google https://t.co/24beLMTM9f";2019-12-17 23:31:47;"JuarezCesarSca1"
"Estamos transmitindo -&gt; Ao vivo e de graça: sorteio da Libertadores e da Sul-Americana 2020 https://t.co/fgOztClnCo";2019-12-17 23:31:44;"TozzaFla"
"@BlogdoNoblat Chora mais anti!! Péssimo falando de política, péssimo falando de futebol. Seca mais que tá pouco!";2019-12-17 23:31:39;"diegoa_almeida"
"@PkOlliver @petersonpettypt @prrbrito A rivalidade é que move o futebol, vlw vascaíno sofredor! <U+0001F602><U+0001F919><U+0001F3FD>";2019-12-17 23:31:37;"GabrielJohnny_"
"@SuinoNojento Cara, vc daria um bom comentárista na foxfox, já pensou em enviar um currículo? sabe muito de futebol kkkkkkkkkk";2019-12-17 23:31:37;"JOTTAR10"
"@Atilafla @futebol_info Nos treinamentos ele deve ser muito útil para compor elenco! Kkkkkk";2019-12-17 23:31:35;"SagatFLA"
"Flamenguismo de Galvão irrita até quem torce para futebol brasileiro - Esportes - R7 Futebol https://t.co/WsxnRRFWyd #R7 vía @portalr7";2019-12-17 23:31:33;"AlfredoPossas"
"@Arua_Macedo @vluxemburgo Pra mim é isso... Depois que começamos com essa tentativa de tornar nosso futebol igual a… https://t.co/KJTUdfDHTn";2019-12-17 23:31:29;"gunucci"
"@v1ctor00 @futebol_info É melhor não contratar como eles do que contratar e dá calote atrás de calote.
<U+0001F604><U+0001F604><U+0001F604><U+0001F604>
Pelo menos estão sendo honestos!";2019-12-17 23:31:23;"BrunnoMoreira14"
"Ninguém agita um futebol, ninguém agita nada. Que inferno";2019-12-17 23:31:16;"guilhermeeee_jr"
"@futebol_info <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923> Zé ruela";2019-12-17 23:31:15;"Mendes33RJ"
"@bakcclj @wescleymarvila @Luann_Crf_ @globoesportecom Flamengo não foi aquele flamengo dominante no segundo tempo,… https://t.co/lAhuRXpKy4";2019-12-17 23:31:15;"Viniciu27838268"
"@Calliel_hb @AvaiFC @cglucass @bairraojoao Natural do RS. Se recuperar o futebol q jogou no Botafogo (convenhamos q… https://t.co/T6gwJenPbq";2019-12-17 23:31:14;"gauchontc"
"@edmilson1290 @Miltonneves @ricapriotti mas futebol é assim mesmo. 2019 foi o ano do flamengo. Talvez 2020. Mas voc… https://t.co/WsbMAnMjWp";2019-12-17 23:31:14;"Rodrigogarcia1j"
"@futebol_info @Petkovic10e43 E o Santos queria o Raniel do Cruzeiro p liberar o cara pra gente.
Resultado: Raniel t… https://t.co/P5Zw8JP2Wj";2019-12-17 23:31:13;"jotapequenopkn"
"<U+0001F63A><U+270F> — Mano, o cara tá aí eh jogador de futebol, tem dinheiro e continua feio. Dinheiro pode mudar a estética, mas…… https://t.co/6eu8mwf6Mh";2019-12-17 23:31:07;"_Mary__Jane"
"Sorteio da Libertadores AO VIVO: siga a definição dos jogos e grupos em tempo real...  https://t.co/RfUAzenSVI";2019-12-17 23:30:57;"rafaelolmartins"
"Jogar aquele futebol de lei <U+26BD><U+FE0F><U+0001F44A><U+0001F3FB>";2019-12-17 23:30:56;"FanoLacerda"
"o jogador de futebol tuitero

o joão cancelo";2019-12-17 23:30:54;"1_palebluedot"
"@lucas_musetti Concordo com o presidente o cueva não teve sua real chance, ele fez uma baita copa América sim ele d… https://t.co/rUIlimmnPk";2019-12-17 23:30:52;"HederCastilho"
"Ao vivo e de graça: assista ao sorteio da Libertadores https://t.co/HZjqOzT0E6 #Corinthians";2019-12-17 23:30:51;"HoraDoCoringao"
"@Esp_Interativo O vagabundo marketeiro tá em baixa com as atitudes no futebol e agora me vem com esse discurso dema… https://t.co/4QUswkS5in";2019-12-17 23:30:40;"brasilidade6"
"@daniellabp10 @Fernandogalodoi Acabei de tuitar uma parada. Vá lá ver se é passar pano ou eu só vejo futebol difere… https://t.co/nmC2ETjYd6";2019-12-17 23:30:40;"RodrigoRaynner"
"Botafogo também é azarado, hein! A @EASPORTSFIFA finalmente dará moral pro futebol sul-americano. Só com quem parti… https://t.co/caOq6vtLmN";2019-12-17 23:30:35;"b_saldanha"
"@gunnior @gleibsonjrscr @Danillorafa1 @globoesportecom @CBF_Futebol Nao mentiu.";2019-12-17 23:30:28;"erickgehh"
"Rivaldo afirma que Neymar é o único capaz de substituir Messi no Barcelona.

https://t.co/GyVDwwzJDg https://t.co/qC7OcxiY4o";2019-12-17 23:30:15;"JovemPanEsporte"
"Ainda tem gente que mistura futebol com política <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F> https://t.co/bBNX8YkDEF";2019-12-17 23:30:03;"baartkevihi"
"Aquele futebol de leves";2019-12-17 23:29:41;"danielk77172225"
"@paolo_crf time dos caras beira o amadorismo, futebol mexicano tem mais investimento e é mais organizado q esses ti… https://t.co/NbuYojLJnn";2019-12-17 23:29:27;"Thales_Ernane_S"
"Estou pedindo para o Athletico cair em um grupo forte. Como serei contrariado pelos deuses do futebol.... rsrs";2019-12-17 23:29:23;"rj_runrun"
"Meu VP de Futebol não para. Mesmo de férias segue fazendo os contatos para 2020 em sua tour pela Europa. <U+270D><U+0001F3FC><U+0001F9D0> https://t.co/qLWnkZebNU";2019-12-17 23:29:06;"expresso_1898"
"Globalização do futebol envolve vários aspectos. Muitos se dedicam em avaliar o aspecto financeiro, mas esportivame… https://t.co/AdcUNrhyvz";2019-12-17 23:29:03;"rafaclop"
"@futebol_info mesmo placar da derrota do Liverpool de sábado";2019-12-17 23:29:02;"lucasoalmeida"
"pelo bem do futebol brasileiro seria bom o Flamengo ganhar do Liverpool";2019-12-17 23:28:59;"wtfluisg"
"@Keevin44 @TankMelo @futebol_info Mas ele vinha de problemas como lesões seríssimas, oq nao é o caso do luan";2019-12-17 23:28:54;"the_paulojr"
"@FoxSportsBrasil CR7 jogador mais completo e joga no futebol europeu que é o mais visado do mundo, mas o Bruno Henr… https://t.co/bcAWIh8PcW";2019-12-17 23:28:53;"PassarinhoxD"
